SMILES
CC1(C)CCC[C@@H](CNC(=O)N[C@@H]2CCN(Cc3ccccc3)C2=O)C1
Cc1cc(C(=O)NC[C@H](C[C@@H](C)O)c2ccccc2)ccc1Cl
C[C@@H](F)CCN1CCC[C@H](CNC(=O)CN2CCOCC2=O)C1
CS(=O)(=O)Cc1cccc(C(=O)NCC(=O)OCc2ccccc2)c1
CC[C@@H](NC(=O)NC[C@@](O)(c1cccc(C(F)(F)F)c1)C(F)(F)F)c1ccccc1
Cn1cnnc1CN1CC[C@]2(NC(=O)C[C@H]3CCOC3)CCC[C@H]12
CC[C@H](CNC(=O)c1c(C)nn(C)c1C)NC(=O)CCCF
COC(=O)c1cc(NC(=O)CCc2ccc([C@H]3C[C@@H]3C)o2)cc(F)c1Cl
CCCC(=O)NCC(=O)NCCCCCCNCC1CC(C)(C)C1
Cn1c(C2CCC2)nnc1N1CCN(C(=O)Cc2c[nH]c3ccccc23)CC1
CCCC[C@H](CC)C(=O)N[C@@H](C)C1CN(C(=O)Cc2cnn(C)c2)C1
Cc1cc(C)n(Cc2nnc(N3CCC[C@@H](C(F)(F)F)C3)n2C[C@@H]2CCCOC2)n1
COC(=O)c1cc(S(=O)(=O)N2C[C@@H](n3ccnc3)Cc3ccccc32)c(F)cc1F
CCN(C(=O)CCCC1CC1)[C@@H]1CCN(C(=O)[C@H](OC)C2CC2)C1
O=C(/C=C/c1ccc(-c2ccccc2)o1)NC(=S)Nc1nc(-c2ccc(Br)cc2)cs1
CCS(=O)(=O)N1CCC[C@@H](C(=O)N[C@H](C)c2cnn(-c3ccc(F)cc3)c2C)C1
Cc1cccc(CN2CC[C@H]3C[C@@H](c4ccnc(C(C)C)n4)O[C@@H]3C2)c1F
COc1cccc(NC(=O)Nc2ccc(Cl)c(S(C)(=O)=O)c2)c1
CCN(CCOC)C(=O)N[C@@H](c1ccc(Cl)cc1)[C@@H]1CN(C)CCO1
COC(=O)CN1CCO[C@@H]2C[C@H](N(C)C)CC[C@@H]21
C[C@H]1CN(C(=O)[C@H]2CC23CN(C(=O)c2ccccc2)C3)C[C@@H](C)O1
CC(C)(C)C1CCC(=Cc2nnc(-c3ccccn3)o2)CC1
CN(C(=O)c1ccc2c(c1)COC2)C1CC(NCC2=CCCCC2)C1
C[C@@H]1C[C@H]1CN[C@H]1CCOC2(CCC2)C1
CCc1ccc(CN(C)C(=O)N=c2cco[nH]2)cc1
CCC(CC)C(=O)N1CC2(CCCN(Cc3cnn(CC)n3)C2)C1
C[S@](=O)[C@@H]1CCC[C@@H](NC(=O)Nc2ccccc2C(C)(F)F)C1
CCN(CC)[C@H](CNC(=O)N1CC[C@@H](C)[S@](=O)CC1)c1ccco1
O=C(Cc1cccc(F)c1F)N1CC[C@@H](CNCC2CCCC2)C1
CC(C)CN1CCO[C@H](Cn2c(C(C)C)nnc2N2CCC[C@H](CN(C)S(C)(=O)=O)C2)C1
CNC(=O)[C@H]1CCCN(c2nnc(C(=O)Nc3ccccn3)n2C[C@@H]2CCCCC(F)(F)C2)C1
COc1cccc([C@H](C)N[C@@H]2CCN(c3cccc(Cl)c3)C2=O)c1
COc1ncc(Cl)c(N2CC[C@H](NC(=O)[C@H]3OCC[C@H]3C)C2)n1
Cc1noc(C)c1CC(=O)NC[C@H](Nc1cncc(Cl)n1)C1CC1
O=C(CCC(=O)N(CCO)CC(F)(F)F)c1ccn(S(=O)(=O)c2ccccc2)c1
CCn1nc(C)c(C(=O)CN2C(=O)N[C@]3(C[C@@H](C)C[C@@H](C)C3)C2=O)n1
O=C(c1csc([C@H]2CCCO2)n1)N1CCc2nnc(N3CCCC3)cc2C1
NC[C@@H]1CC[C@@H](NC(=O)C[C@H]2OCCc3ccccc32)CC1
CN1CCC[C@H]2CN(Cc3ccc(Br)cc3Cl)CC[C@H]21
Cc1cc(NC(=O)CNC(=O)c2c(O)cnc3c(F)cccc23)ccc1Br
Cc1cccc(C)c1CN(C)[C@@H](C)CNC(=O)[C@@H]1CCCN1C(C)C
C[C@@H](Cc1ccc(O)cc1)NC[C@@]1(C)C[C@H]2CC[C@H]1O2
N[C@@H]1CCO[C@@H](C2CCN(CC(=O)Nc3ccccc3Br)CC2)C1
CCc1nnc(N2CCN3C(=O)OC[C@@]3(C)C2)n1Cc1ccc(OC(F)(F)F)cc1
C[C@H](c1nc2ccccc2n1C(F)F)N1CC(=O)N(CC(F)(F)F)C1
CN1CC[C@H](NCC[C@H]2CCN(C(=O)C3CCCC3)C2)C1=O
COCCCN(C)c1nnc(CC(C)(C)C)n1Cc1ccc(C)cc1SC
CCc1cc(NC(=O)N[C@@H](C)CN2CCCC2=O)ccc1F
O=C(CCc1ncc(-c2ccccc2F)o1)N1C[C@H]2CC[C@H]1[C@@H](CO)C2
Cc1nc(=NC(=O)C2(F)CCCCC2)n(-c2ccc(F)cc2C)[nH]1
C[C@H]1C[C@@H](C)CN(CCCNc2ccc(S(=O)(=O)C(F)(F)F)cc2)C1
CCOC(=O)[C@H]1C(=O)CCCN1Cc1cccc(-c2ccncc2)c1
COc1ccc(/C=C(\C)C(=O)N2CC3(CCCC3)OC[C@@H]2C)cc1F
CCCc1nsc(NCCN(C)C(=O)c2cnn3ncccc23)n1
Cc1cnoc1C(=O)NCC1(NCc2scnc2C)CC1
CC[C@H](C)C(=O)NC[C@@H](CC)NC(=O)c1cccc2nc(O)[nH]c12
NC(=O)Cn1cc(CNC[C@@H](O)c2ccc(Cl)cc2)nn1
CNS(=O)(=O)N1CCN(C(=O)NC2CCN(C[C@H]3CCCO3)CC2)CC1
COC(=O)c1ccsc1NC(=O)C(=O)NC1(C)CCCC1
CC(C)c1nccn1CC(=O)Nc1ccc(F)cc1O
O=C(CCc1ccccn1)N1CCC(N[C@H]2CCc3ccccc32)CC1
CC[C@@]1(C)CN(c2nnc(-c3ccc(Br)s3)n2C[C@](C)(OC)C2CC2)CCO1
COc1cc(C)c(Br)cc1NC(=O)C(=O)N1CC[C@@H](C(C)(C)C)[C@H](O)C1
Cc1ccc(C[C@H](C)NC(=O)C(=O)Nc2ccc(-n3cnc4ccccc43)nc2)s1
CC1(NC(=O)CSCc2ccc(C(C)(C)C)cc2)CCC1
C[C@@H]1CN(Cc2ccc(CNC(=O)C3CC(OCc4ccccc4)C3)cc2)C[C@@H](C)O1
CC[C@H](C)NC(=O)[C@H](C)NC(=O)Cc1nnc(C)o1
O=C(C[C@@H]1C[C@H]1c1ccccc1)N[C@@H]1CCCN(C(=O)c2cc[nH]c2)C1
CC[C@](C)(OC)C(=O)Nc1cccc(NC(=O)C(N)=O)c1
Cn1cc(N2C[C@@H](C(=O)Nc3cc(Br)ccc3C3=NCCO3)CC2=O)cn1
CC(C)(C)OC(=O)N1CCOC[C@H]1CC(=O)NCCCCN1CCC[C@H]1CO
CCC[C@H](C)NC(=O)[C@H]1CCCN(C(=O)NC[C@@H](C)COCc2ccccc2)C1
CC(C)C[C@H]1CCCCN1C(=O)c1cnc2ncc(Br)cc2c1
CCOC[C@H]1CCCCN1C(=O)/C=C\c1ccc(O)c(O)c1
CCC1(CC)CN(C(=O)C(=O)Nc2cccc(-c3nnnn3C3CC3)c2)CC[S@@]1=O
Cc1cc(-c2nnc(N3CCN([C@H]4CCOC4)CC3)n2C[C@H]2CCOC2)co1
Cc1nonc1CC(=O)NCCN(C)C(=O)[C@H](C)c1ccccc1F
CN(C)CCCCNC[C@H](O)COc1ccc(Cl)cc1Cl
C[C@H](CNC(=O)C[C@@H]1CCCO1)NC(=O)CN1C(=O)CN(C)C1=O
Cc1cccc(=O)n1C[C@](C)(O)C(=O)N1CCN(C[C@H]2CCCO2)CC1
C[C@H](Sc1nc2cnccc2s1)C(=O)N(C)Cc1c(F)cccc1Cl
Cc1conc1C(=O)N1CC[C@@H]2[C@@H]1CCCN2C(=O)[C@@H]1CNC(=O)N1
Cn1ncc(NC(=O)Cc2ccc(C3CCC3)cc2)c1-c1ccccc1
C[C@H](CCO)NC(=O)Nc1ccccc1C(=O)O
C[C@H](NC(=O)c1csc(-c2ccc([N+](=O)[O-])cc2)n1)c1nc(Cc2ccccc2)no1
COc1ccc(-n2c(C)nnc2SCC(=O)N[C@H](C)c2nnnn2C2CC2)cc1
COCCN1CCC2(CC1)C[C@@H]2NC(=O)C[C@H](C)n1nc(C)cc1C
C[C@H](C(=O)N1CC=C(CNC(=O)C2CCC(O)CC2)CC1)C1CCC1
CCC1(C(=O)N(C)C[C@H]2CCN2C(=O)c2cncs2)CCC1
CCCNC(=O)c1ccc(N2CC[C@H](Oc3ccncc3)C2)nc1
C[C@H](C(=O)OC1CCN(C(=O)c2ccccc2F)CC1)N1C(=O)[C@H]2CCCC[C@@H]2C1=O
C[C@H](C(=O)OC[C@@H]1COCCN1C(=O)OC(C)(C)C)n1ccc2ccccc2c1=O
CCCn1cc(C(=O)N[C@@H]2CCN(CC3CCOCC3)C2)cn1
CNS(=O)(=O)c1ccc(Cl)c(-c2nc(C3(c4cc(F)ccc4C)CC3)no2)c1
CC1(C)CN(C(=O)[C@H]2CC(=O)N(Cc3ccccc3)C2)CCN1CCO
Cc1ccccc1CN1CCCN(C(=O)CN2CCN(c3ncccc3Cl)CC2)CC1
CCS[C@@H]1CC[C@H](N(C)c2nnc([C@@H]3CCCN3C(=O)OC(C)(C)C)n2C[C@H](OC)C2CC2)C1
CCC[C@H](NC(=O)NCC1(C)Cc2ccccc2C1)C(C)(C)C
COc1cccc(/C=N/C[C@]2(O)CCCc3ccccc32)c1O
CN(C[C@@H]1CCC[C@@H]1O)C(=O)C(=O)N[C@@H]1CC=CCC1
CC[C@H]1CCCCN1CCNC(=O)/C=C\c1ccccc1F
CC[C@@H](CC(F)F)C(=O)NCCNC(=O)c1cc(C(N)=O)c[nH]1
CCOc1ccc(-c2nnc(N3CCCC[C@@H](SC)C3)n2CC2(C)CCOCC2)cc1OC
CCOC(=O)COc1ccc(CNC[C@@H]2CC(c3ccc(OC)c(C)c3)=NO2)cc1
CCOC(=O)CC(C)(C)CCSc1nnc([C@H]2COc3ccccc3O2)o1
CCc1cc(C(=O)NCCN(C)C(=O)CN(C)C(=O)C(C)C)no1
C[C@H](CNC(=O)c1ccn(CCN(C)C)n1)NC(=O)[C@H]1C[C@H]1C(N)=O
C[C@H]1CCN(C(=O)C(=O)N2CC3(CCN(C(=O)[C@@H]4CC4(C)C)C3)C2)C1
CC(C)(C)OC(=O)c1cc(C(=O)N2CC[C@@H](c3ncc(C(=O)O)s3)C2)[nH]n1
CCC/C=C/CCN1CC(N2CCN(C(=O)[C@H]3CC3(F)F)CC2)C1
COCCO[C@]12CCC[C@@]1(NC(=O)NC1CCN(C(C)(C)C)CC1)CCO2
C[C@@H]1OCCN(C(=O)[C@](C)(O)CN2C(=O)NC3(CCCC3)C2=O)[C@H]1C
CCN1C[C@@H](C(=O)NC[C@H](O)CNc2cccc(F)c2-c2nn[nH]n2)CC1=O
N#Cc1ccc(OCC(=O)N2CC[C@H](C(=O)O)c3ccccc32)cc1
CC[C@@H](SC)C(=O)N(C)C[C@@H](O)CN(C)CC1CCCCCC1
CC[C@H](C)c1nnc(N2CC(C)(C)O[C@@]3(C[C@@H]4CC[C@H]3C4)C2)n1C[C@](C)(O)CC
CCc1nc(C)c(CNC(=O)N(C)CCCC(=O)OC(C)(C)C)o1
O=C(NCC1CN(C[C@@H]2CCCS(=O)(=O)C2)C1)C1(F)CCCC1
CN[C@H](C)c1cn([C@@H](C)c2nc3ccccc3n2C(F)F)nn1
C[C@@H]1CN(C(=O)NC[C@@H]2CC3(CCOCC3)CO2)CC[C@@H]1C(=O)O
COc1ccc(OC(F)(F)F)cc1O[C@@H]1CNCC1(F)F
Cc1ccc(CN(C)c2nnc([C@H]3CCCO3)n2C[C@H](C)Oc2ccc(Cl)cc2)o1
C[C@@H](CN[C@@H]1COCC1(C)C)CC1CCOCC1
Cc1cc(C(=O)O[C@@H](C)C(=O)c2ccc(OC(F)F)cc2)nc2ccccc12
CCN(CC(=O)NCc1ccc(F)cc1)C(=O)c1ccc(CN2CCSCC2)cc1
CCOC(=O)c1ccc(N2CC(NC(=O)NCC(C)(C)[C@@H]3COCC34OCCO4)C2)nc1
C[C@@H]1CC[C@@H](NC(=O)c2cncn2C)CN1C(=O)c1cccs1
C[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccccc2Br)no1)[C@H]1CCC(=O)N1
CCC[C@@H](NC(=O)c1cn2c(C)cccc2n1)c1ccc(F)cc1F
CCn1cc(Cl)cc1C(=O)N[C@@H]1CN(Cc2ccnn2C)C[C@@H]1O
CSc1cc(Cl)ccc1NC(=O)C(=O)N1CC(C)(C)[C@@H]1[C@H]1CCCO1
CC(C)[C@H](CNC(=O)Cc1ccc[nH]1)NC(=O)[C@H]1CCCC12CC2
CCN(CC)C(=O)c1ccc(Cn2c([C@H]3CCCCO3)nnc2N2CC(=O)N(C)[C@@H](C)C2)cc1
O=C(CN1CCSC1=O)N1CCC[C@@](O)(C(F)(F)F)CC1
CCN(CC)C1CCN(c2nnc(-c3cccc(C)n3)n2C[C@@]2(C)COCCO2)CC1
CC(C)(C)OC[C@H](N)C(=O)NCC(=O)N[C@@H](c1ccnc(F)c1)C1CC1
CCc1ncc(S(=O)(=O)Nc2ccc(N3CCSCC3)cc2)s1
CC(C)[C@@]1(CO)CCCN(C(=O)C(=O)Nc2cnn(CC(=O)N3C[C@H](C)O[C@H](C)C3)c2)C1
O=C(Nc1ccc(F)nc1)C(=O)N1CCO[C@H](c2cccc(Br)c2)C1
O=C(NCc1ccncc1)[C@H]1C[C@]12CCCNC2
CCCNS(=O)(=O)c1ccc(S(=O)(=O)NCC2(COC)CCCC2)cc1
COc1cccc(CN(CCN(C)C)C(=O)Nc2cnnn2-c2ccccc2)c1
Cc1cccc(C(=O)NCCn2c([C@H]3CCC(=O)N3)nnc2N2CC=C(C(C)(C)C)CC2)c1
C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1ncc(C2CCOCC2)s1
CCc1c(C(=O)NC2CC(CNC(=O)[C@H]3CCCCO3)C2)ccn1C
C[C@](O)(CN1C(=O)NC2(CCCC2)C1=O)C(=O)N1CCC[C@@]1(C)CCCO
CCC[C@H](C)OC(=O)c1oc2ccccc2c1CO
C[C@H]1CN(CC(=O)N2CCC[C@@H](C)C2)C[C@@H](C)O1
O=C(NCC1[C@H]2CN(c3ccnc(-c4nn[nH]n4)n3)C[C@H]12)c1cccc(F)c1
COc1cc(NC(=O)COC(=O)c2c(C)c3ccccc3oc2=O)c(OC)cc1Cl
C[C@H]1CN(Cc2cc(C3CN(C(=O)OC(C)(C)C)C3)no2)CC[S@](=O)C1
CCOC(=O)c1c(NC(=O)C(=O)NC[C@H](C)N2CCN(CC)CC2)sc(C)c1CC
C[C@@H](CCNC(=O)[C@@H]1C[C@H]1C)NC(=O)C1(C)C(C)(C)C1(C)C
C[C@](CO)(NC(=O)c1nn(-c2ccc(F)cc2F)cc1O)C1CCCCC1
O=C(N[C@@H]1CCCN(Cc2ccc(F)cc2Cl)C1)N1CCCC(F)(F)C1
O=C(CCNS(=O)(=O)c1cccc(Cl)c1)N[C@H]1CCc2ccc(F)cc21
O=C(N[C@@H]1CCCC[C@H]1NCc1noc2c1CCCC2)C1(F)CCCC1
O=C(N[C@@H]1CN(C(=O)c2occc2Br)C[C@@H]1O)[C@H]1CC12CC2
CCCCN[C@H](C)[C@H]1CCCN(C(=O)c2cc(CC)nnc2C)C1
C[C@@H](N[C@H]1CCN(C(=O)CCCS(N)(=O)=O)C1)C(=O)NC1CC1
C[C@H](CNC(=O)C(C)(C)Cc1ccccc1)CNC(=O)[C@@]12CCC[C@@H]1C2
NC(=O)c1ccc(C(=O)NCC2CN(C(=O)[C@H]3CCNC3=O)C2)nc1
CC(C)Cc1nnc(NC(=O)CN2CC[C@@H](C)[C@H](CO)C2)s1
Cc1nc(CN2CCO[C@@H]3CN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC[C@@H]3C2)cs1
CCOC(=O)N[C@@H](CNC(=O)CSc1nccn1-c1ccccc1C)CC(C)C
COCc1ccc(C(=O)NC[C@H](C)N(C)[C@@H]2CCCN(C)C2=O)o1
Cn1nccc1[C@H]1OCCC[C@H]1CNc1cncc(Cl)c1
O=C(Nc1ccc(CCN2CCCC2)cc1)c1ccc(O)cc1O
Cc1ccc(Cn2c(Cc3csc(C)n3)nnc2N2CC[C@@H](S(C)(=O)=O)C2)c(C)c1
Cc1cc(N2CCN(C(=O)c3cccc(OCC(C)C)c3)CC2)nc(C(C)C)n1
C[C@H](NC(=O)Cn1cnnn1)[C@@H](C)NC(=O)c1cc(F)ccc1F
Cc1ccc([N+](=O)[O-])cc1[C@H](C)Sc1nnc([C@H]2CCS(=O)(=O)C2)n1C
CC/C=C/CCN[C@@H]1CN(C(=O)CNC(=O)c2ccccn2)C[C@@H]1C
N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)Nc1ccc(OCC2CCNCC2)cn1
Cc1ccc2c(c1)CC[C@@H](C(=O)Nc1ccc(Cl)c(F)c1)O2
Cc1ncccc1CN1CCC[C@@H]1CNC(=O)[C@H]1CCOC1
COCCN1CCC(NC(=O)C(=O)N2CCC(Cc3nccn3C)CC2)CC1
CCOc1ccc(O[C@H](C)c2nnc(N(C)C3CCC3)n2C[C@]2(O)CCO[C@@H]2C)cc1
CO[C@H](CC(C)C)C(=O)N1[C@H]2CC[C@H]1CC(NC(=O)C1CCC1)C2
O=C(O)COc1ccc(S(=O)(=O)Nc2cc3ccccc3cc2O)cc1
C[C@H]1CN(Cc2nc3ccc(Br)cc3n2C)C[C@@]1(C)CO
CCN(CC)CCCNC(=S)N1CC[C@H](C(=O)OC)[C@@H]1c1ccccc1
CC(C)Oc1ncccc1CNC(=O)Nc1ncc(C2CCOCC2)s1
Cc1nnccc1C(=O)NC[C@@H](CO)N[C@@H](C)c1nnnn1C1CC1
C=Cc1ccc(C(=O)N2CCC[C@@](CO)(NCC=C(C)C)C2)cc1
C[C@H](c1cccc(NC(=O)c2ccccc2)c1)N(C)C(=O)CSc1nncn1-c1ccccc1
C[C@H](c1nc(-c2cccs2)no1)N1CCN(C(=O)COc2ccccc2O)CC1
C[C@H](N/C=C1\C(=O)N(c2cccc(C(F)(F)F)c2)C(=O)c2ccccc21)C(=O)NCC(F)(F)F
CC/C=C/Cn1c(Nc2cnn([C@H]3CC3(F)F)c2)nnc1-c1ccc(OC)c(OC)c1
C[C@@H](Cc1ccccc1)C(=O)N1CC2(C[C@@H]2C(=O)NCC(=O)N(C)C)C1
CCOC(=O)C[C@H](NC(=O)CCCc1ccc2c(c1)OCCCO2)C(F)(F)F
CCOC(=O)c1ccn(-c2cccc(NC(=O)c3ccc4cc(OC)ccc4c3)c2)n1
CCN(CCn1c(CC(C)(C)C)nnc1N(C)Cc1ccccc1F)C1CC1
CCc1nsc(NC[C@H](C)NC(=O)[C@H](C)Cn2ccc(C)n2)n1
C[C@@H]1CC[C@H](NC(=O)Nc2cnn(-c3cccc(C(F)(F)F)c3)c2)C1
CCCNC(=O)[C@H](C)NC[C@H](C1CC1)N(C)C(=O)c1cnc(C)cn1
CCC[C@H](NC(=O)N1CCC(n2ccc([N+](=O)[O-])n2)CC1)c1ccccn1
COC(=O)c1c(NC(=O)[C@@H]2CCCc3ccc(OC)cc32)sc(C)c1C
Cc1nc(-c2cccs2)ccc1C(=O)N[C@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
CN(CCc1cccc([N+](=O)[O-])c1)c1nnc(C2CCCC2)n1CCCc1cnn(C)n1
C[C@@H](CC(=O)N1CC[C@H](NC(=O)c2cn(C)cn2)[C@H]1C)n1cccc1
C[C@H](C1CC1)n1cc(NC(=O)NCCCn2nc3n(c2=O)CCCC3)cn1
O=C(NCCCN(CCCO)Cc1cccnc1)c1ccsn1
CCc1ccc2c(c1)[C@H](NCc1cnc(OC)s1)CCO2
COCn1ncc(C)c1CNc1ccc(OCCc2ccccc2)nc1
CC[C@H](C(N)=O)N(C)[C@H](C)CNC(=O)C1(C)CC1
CCOc1ccc([C@@H](C)NC(=O)Nc2cccc(C)c2S(C)(=O)=O)cc1OCC
O=C(N[C@@H]1CN(C(=O)c2cocn2)C[C@@H]1O)C1CCCCCCC1
CCC(CC)NC(=O)c1nnc(N(C)Cc2scnc2C)n1C[C@@H]1CC1(C)C
CC(C)C(=O)N[C@@H]1CCCN(c2nnc([C@H]3CCOC3)n2CCSCc2ccccc2F)C1
CC(C)=CCN1C[C@@H](O)[C@H](NC(=O)CCn2cccn2)C1
CC(C)(C)SCCNC(=O)N1CCC[C@@H]1C(C)(C)O
Cc1cnn(C)c1C(=O)N1CCCN(Cc2c(F)cccc2F)CC1
COC(=O)NCC(=O)N1CC(O)(CNC(=O)[C@@H]2CC[C@H](OC)C2)C1
COc1ccccc1CCN[C@H](C)Cc1cccc(Cl)c1
Cc1nsc(N[C@H]2CN(C(=O)Cc3ccon3)C[C@@H]2C)c1-c1nn[nH]n1
COc1nc(NCCc2ccsc2)ccc1-n1cnc(C)c1
O=C(Cc1csc(-c2ccccc2)n1)NCCN1CCC1
CCCc1nc(C)c(CN2CC[C@H](NC(=O)c3cnn(CC)n3)[C@H]2C)o1
Cc1ccccc1[C@H]([C@H](C)NC(=O)N1CC=C[C@@H]1CO)N(C)C
CCC[C@@H](N[C@@H]1CCCNC1)c1ccccc1
CCc1ccccc1S(=O)(=O)N1CCC(C(=O)C(F)(F)F)CC1
CCO[C@H](C)c1nc(CC(=O)N2CCC(C(=O)NCC(C)(C)CN(C)C)CC2)cs1
Cc1ccccc1-c1nc(CNC[C@@H](C)NC(=O)COC(C)C)no1
CCCNC(=O)c1ccc(NC(=O)N2CCNC(=O)[C@@H]2c2cccc(C)c2)cc1
CC[C@@H](CC(F)(F)F)NC(=O)C(=O)Nc1c(C)cccc1Cl
O=C1OCCN1CCC(=O)N1CC[C@@H]2C[C@@]21C(=O)NCCn1ccnn1
C[C@@H](CNC(=O)c1coc(C(C)(C)C)n1)NC(=O)C[C@@H]1CC=CCC1
C[C@H](F)CCN1C[C@H](O)[C@H](NC(=O)CCCn2ccnc2)C1
Cc1cc(C)c(N2C[C@H](C(=O)Nc3cc(F)cc(F)c3)CC2=O)c(C)c1
C[C@H]1CN(c2nnc(CC(C)(C)C)n2CC(=O)NCC(F)(F)F)C[C@@]2(CCOC2)O1
C[C@@]1(O)C[C@@H](C(=O)N2CC3CC2(C(=O)NCc2ccco2)C3)C1
Cc1cccc(Cl)c1NC(=S)NCc1cccnc1N1CCCC1
Cc1cc(C(=O)OC[C@@H]2CCC3(CCCC3)O2)c2c(C)nn(C)c2n1
CC(=O)N1CCN(c2ccc(NC(=O)C(=O)N[C@@H]3CO[C@@H](C)C3)cc2)CC1
CN(C(=O)C=C1CCCCC1)C1CN(C(=O)[C@H]2CCNC(=O)CC2)C1
Cc1cc(NC(=O)CNCCCNC(=O)c2ccncn2)no1
C[C@@H](C[S@@](=O)Cc1coc(-c2ccc(F)c(F)c2)n1)C(C)(C)C
CCOCc1ccc(NC(=O)[C@@H]2C[C@@]2(C(=O)O)c2ccccc2)cc1
O=C(c1cccc(C(F)(F)F)c1)N1CC(c2ccc(F)cc2)C1
CC(C)CC[C@H]1CCC[C@@H]1NC(=O)N1CCN(c2ccc(C(N)=O)cn2)CC1
CCC[C@](C)(CC)C(=O)N(C)CCNC(=O)c1scnc1C
CCc1cccc(C(=O)N2C[C@H](NCCC3CC3)C[C@@H]2C)n1
CCC[C@@H]1CCCCN1C(=O)C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)c(OC)c1
CCC(CC)(CNS(=O)(=O)c1cc(OC)c(C(=O)O)cc1Cl)OC
CC[C@@H](C)n1nc(NC(=O)C(=O)NC[C@@H](O)c2ccc(C(F)(F)F)cc2)cc1C
Cc1cnccc1C(=O)NC[C@H](NC(=O)[C@@H]1[C@H]2COC[C@H]21)C(C)(C)C
CO[C@H](C)CCC(=O)N[C@@H](C)[C@@H]1OCCc2sccc21
COCCCn1nccc1CN1CCN(c2ccccc2Cl)CC1
CN(C(=O)[C@H]1CC12CC2)C1CCC(NC(=O)Cn2ncnn2)CC1
O=C(COCc1ccccc1)N1C[C@H]2CCN(Cc3ccc(F)cn3)C[C@H]21
CCS(=O)(=O)NCc1nnc(N2CCC[C@@H](C(C)C)C2)n1CC(C)C
Cc1cc(C)n(CC(=O)NCCC[C@@H](C)NC(=O)[C@H]2CC23CC3)n1
CCn1ncc(C(=O)Nc2cc([C@@H]3C[C@H]3C)[nH]n2)c1C1CC1
CCc1noc(-c2ccc(C)c(NC(=O)C(=O)N3CCc4ccccc4[C@@H]3C)c2)n1
